user_id;sex;age;qn1;qn2;qn3;qn4;qn5;qn6;qn7;qn8;qn9;qn10;qn11;qn12;qn13;qn14;qn15;qn16;qn17;qn18;qn19;qn20;qn21;qn22;qn23;qn24;qn25;qn26;qn27;qn28;qn29;qn30;qn31;qn32;qn33;qn34;qn35;qn36;qn37;qn38;qn39;qn40;qn41;qn42;qn43;qn44;qn45;qn46;qn47;qn48;qn49;qn50;qn51;qn52;qn53;qn54;qn55;qn56;qn57;qn58;qn59;qn60;Charcteristic;Neuroticism;Extraversion;Openness;Agreeableness;Conscientiousness
1927575530;1;2;3;3;3;5;5;4;5;5;3;5;1;4;1;5;5;2;5;1;4;1;3;1;2;3;4;4;5;5;5;2;3;5;2;5;4;4;5;5;5;5;5;5;1;3;5;2;3;5;2;5;2;5;1;4;1;2;5;5;5;3;2;33;55;44;39;51
1995259105;2;2;2;4;2;1;2;1;3;3;4;4;3;2;4;2;4;1;2;3;2;4;2;2;3;2;4;3;2;5;4;4;2;2;4;4;3;4;3;3;4;3;4;4;3;4;4;3;4;4;3;2;4;3;2;3;2;4;4;1;5;2;4;43;36;38;44;36
1849576400;1;2;2;4;4;4;5;1;3;5;5;3;5;2;1;4;1;4;5;4;4;2;1;1;1;5;5;5;5;4;5;4;1;2;5;4;3;5;2;4;4;4;5;5;1;5;5;5;5;5;2;5;5;2;4;1;4;5;2;1;2;1;1;58;35;46;33;46
1766223990;2;2;4;4;5;3;4;4;3;5;4;2;2;2;4;3;1;2;3;4;1;1;4;2;2;1;4;1;2;3;4;2;4;4;3;4;4;4;4;4;3;3;4;4;2;2;4;2;2;4;1;4;2;5;2;4;4;4;4;2;4;3;4;29;42;39;44;42
1848384013;2;2;4;3;3;4;5;4;4;2;5;5;1;4;5;4;1;3;1;4;2;1;4;4;1;1;4;1;4;5;5;1;4;4;5;4;5;3;4;2;2;4;3;4;2;1;4;1;1;4;3;4;1;4;2;4;4;3;5;2;4;1;5;24;45;32;39;51
1308571342;1;2;5;3;5;1;4;3;3;5;3;3;2;3;2;1;2;2;5;3;1;2;2;2;4;1;4;2;5;5;5;5;3;3;4;4;4;3;4;4;4;3;4;3;2;1;5;3;1;4;1;3;2;5;1;4;3;2;5;2;5;5;4;31;46;45;53;37
1658152907;1;2;4;4;3;2;4;2;4;5;1;3;2;2;3;1;2;1;4;1;1;3;2;1;1;1;4;1;2;5;4;2;2;1;5;4;4;3;3;2;5;3;2;4;2;2;4;1;2;3;3;4;1;3;2;3;3;2;4;1;3;2;4;27;41;40;50;42
1729952731;1;2;4;5;4;2;5;3;3;5;3;5;1;2;1;3;1;2;5;4;2;1;3;2;1;1;5;1;2;4;4;1;2;3;2;4;5;2;3;3;4;2;3;5;4;3;5;1;3;5;2;4;1;4;1;4;4;3;4;2;3;2;5;26;40;41;43;50
1925134383;2;2;4;2;4;4;4;4;5;3;4;3;2;3;2;4;2;4;2;4;4;3;2;3;4;2;4;2;4;4;4;4;4;4;3;3;4;3;4;3;4;4;4;4;2;4;4;2;2;4;3;4;3;4;3;4;4;4;4;4;4;3;2;34;43;36;34;41
2670220931;1;2;2;4;1;3;3;3;4;5;3;4;3;2;3;3;2;4;5;4;3;2;2;5;2;3;4;3;3;4;5;4;2;3;5;4;3;4;2;4;4;3;4;4;1;4;4;3;2;5;2;4;3;4;3;4;4;4;5;2;5;4;3;43;38;48;41;39
2607155240;2;2;5;5;2;1;4;3;5;5;1;5;3;5;1;5;1;2;5;1;2;1;4;1;1;1;4;5;5;5;5;4;4;5;5;4;5;5;5;5;3;5;4;5;2;1;5;2;1;5;4;4;3;4;1;5;5;1;5;1;2;4;2;33;59;50;42;47
1068546807;2;2;5;5;2;2;5;5;3;5;3;4;1;3;1;4;2;2;5;4;2;3;5;4;1;2;5;1;5;5;5;4;5;4;2;5;5;2;3;5;4;4;5;5;1;4;5;1;1;5;1;4;1;5;4;5;5;1;2;2;5;2;5;18;44;44;44;48
2192608902;1;2;3;4;4;2;3;2;3;4;3;5;2;2;1;1;4;2;2;2;1;1;1;1;2;1;4;5;3;5;5;3;2;3;1;5;1;5;3;3;4;3;4;4;1;2;5;1;3;2;5;3;3;3;2;2;3;4;5;1;3;3;4;42;42;36;48;42
1291783933;1;2;1;2;1;2;2;1;2;4;3;2;5;2;4;4;1;3;4;5;4;5;2;3;1;3;2;5;2;4;2;4;1;2;4;2;2;5;2;4;4;2;5;4;3;2;3;4;5;3;4;3;4;1;2;2;1;5;2;4;4;4;1;55;24;38;36;23
3158646423;1;2;4;5;5;4;3;3;5;5;4;3;2;3;3;3;2;2;3;2;2;3;4;2;2;1;4;3;2;4;4;2;4;4;5;3;4;3;5;3;5;4;4;4;3;4;5;4;3;4;2;3;4;5;2;3;4;4;5;4;5;4;2;35;49;37;42;41
3148695817;1;2;4;2;4;1;5;2;4;4;2;3;3;4;3;2;3;4;3;3;5;2;4;3;1;3;2;4;3;1;2;3;4;2;3;4;3;4;3;2;3;4;5;4;3;4;3;2;4;5;1;4;2;4;1;3;4;3;3;2;3;2;5;37;37;40;39;42
2607276894;1;2;4;4;2;2;3;4;2;5;2;4;3;2;2;2;3;2;5;5;3;3;3;4;1;2;5;3;3;4;4;3;3;2;3;4;4;4;3;2;4;2;4;3;2;4;3;3;3;4;3;3;2;4;4;2;3;4;5;2;4;3;4;35;34;40;44;39
2745972251;2;2;1;3;3;2;3;2;5;4;5;3;4;5;2;1;4;2;5;3;1;4;1;2;1;1;5;5;2;5;5;4;2;1;5;5;4;4;5;1;5;2;5;3;4;4;3;5;3;5;3;3;3;4;1;2;2;5;5;1;4;4;1;51;43;41;48;35
2084995253;1;2;1;3;3;3;4;1;2;5;5;3;2;2;5;1;1;4;2;2;1;2;2;2;2;1;3;4;2;3;5;3;2;1;4;5;5;3;1;4;5;3;1;5;3;1;4;2;3;5;1;3;1;5;1;5;5;4;5;3;5;3;4;39;37;40;50;41
3210377557;1;2;4;4;4;2;5;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;5;3;3;3;3;4;4;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;36;41;37;36;41
2088818713;1;2;2;2;2;4;4;3;3;5;5;5;2;5;2;3;1;5;3;4;4;2;2;3;1;4;5;1;4;5;4;4;3;4;1;3;5;4;5;5;3;5;1;5;2;2;5;3;1;5;5;4;5;4;2;4;4;3;3;5;5;2;5;38;45;38;32;48
1077260817;2;1;3;3;3;3;3;2;2;4;4;3;3;2;2;4;2;2;4;4;4;2;3;4;2;3;4;4;2;4;4;3;2;2;2;4;4;3;2;2;4;4;4;4;2;4;4;4;3;4;2;3;2;3;2;3;3;2;3;2;4;2;5;38;30;39;37;41
1349111362;2;2;4;3;2;2;3;5;4;5;2;4;2;4;2;4;3;3;4;1;3;2;4;2;4;2;4;3;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;2;2;4;4;2;4;2;3;4;4;4;4;4;2;4;4;4;4;2;33;48;42;42;41
2118299443;2;2;3;4;4;4;3;2;3;5;4;2;2;4;1;4;2;1;5;5;2;4;3;2;1;1;4;4;3;4;4;3;3;4;4;5;4;4;5;5;2;2;3;1;1;2;5;4;2;4;3;4;3;5;2;4;5;2;5;1;5;2;3;36;43;47;40;40
3562770301;1;2;1;5;1;1;5;1;3;5;5;3;2;3;1;1;2;4;5;2;2;4;1;1;1;1;5;1;1;5;5;1;1;2;2;5;5;4;3;4;5;4;5;3;1;2;5;4;5;4;1;5;5;3;1;4;4;3;5;1;5;5;4;48;38;47;51;46
2402262631;2;2;4;3;4;2;3;3;4;4;2;2;2;4;3;3;4;3;3;3;2;3;4;3;3;1;3;4;3;4;3;3;4;3;3;4;4;4;4;5;3;2;2;3;2;5;4;4;2;4;2;3;4;4;1;2;3;2;4;2;3;2;2;34;42;42;42;38
1846720397;1;2;4;3;1;4;3;2;5;5;4;4;3;2;2;1;2;2;5;3;1;2;3;2;1;1;3;2;4;5;4;2;3;2;4;4;4;3;4;2;5;4;2;4;3;2;5;2;4;4;2;5;4;4;2;4;4;4;4;2;2;4;4;34;41;42;44;44
1858574791;2;2;1;3;2;2;5;2;3;4;3;2;4;3;2;4;2;2;4;4;4;2;2;3;3;3;5;4;2;4;4;4;2;4;2;3;4;3;2;4;5;4;2;5;2;4;4;3;4;3;4;5;4;2;5;3;3;4;2;3;2;4;1;43;33;38;35;42
1733888965;2;2;4;3;2;3;3;4;3;4;4;3;2;3;3;3;4;3;4;3;4;4;2;4;4;3;3;3;2;2;3;4;2;3;2;3;3;4;2;3;3;2;3;4;2;2;3;4;4;4;3;3;4;3;2;3;3;4;4;3;3;2;3;39;34;43;35;35
2233569661;1;2;3;3;3;3;2;3;1;3;4;5;3;1;1;1;3;2;5;4;1;3;2;3;1;1;4;4;2;2;4;4;2;3;2;3;4;4;2;2;5;3;5;3;4;1;4;3;3;2;1;3;2;3;1;3;2;2;5;1;3;4;4;39;31;39;48;37
2342053353;1;2;3;4;2;2;5;2;4;5;2;4;3;3;2;2;2;2;5;4;4;3;3;2;2;4;4;3;4;4;3;3;2;2;3;4;4;2;3;5;5;4;3;4;1;2;5;3;3;5;2;4;2;3;2;3;4;2;2;2;4;4;3;34;38;48;43;44
2101081247;2;2;5;4;5;3;4;5;5;2;3;1;1;2;1;5;1;1;1;2;2;1;5;3;5;1;4;1;4;5;5;2;5;2;2;3;5;1;3;3;4;5;1;4;2;5;5;3;1;3;1;3;2;5;1;4;4;1;5;1;5;1;2;15;46;37;41;46
3156676441;1;2;4;3;2;1;3;3;3;5;4;3;2;1;2;2;3;2;4;3;1;1;2;2;1;1;4;1;2;4;5;2;2;2;3;3;4;2;1;2;5;4;5;4;1;1;5;2;2;4;1;4;4;3;5;4;3;1;3;1;5;2;4;32;33;40;51;46
1777045883;2;2;4;2;5;4;5;4;5;3;3;4;2;2;2;4;1;1;2;3;2;1;5;2;2;1;3;2;4;4;5;4;4;3;5;4;5;2;4;2;2;4;2;4;1;2;4;1;1;2;1;4;1;4;3;3;4;2;3;1;4;1;5;20;43;36;43;46
2262801667;1;2;2;4;5;1;2;1;2;3;4;2;4;1;4;2;2;3;1;2;2;4;2;5;3;2;4;4;2;4;4;4;2;1;3;3;3;4;2;2;4;2;4;2;4;1;4;4;4;4;2;2;4;3;3;3;3;4;4;2;2;4;1;48;28;30;44;30
1651884597;1;2;4;4;4;3;4;4;4;4;3;3;3;2;2;1;3;2;4;4;2;3;4;3;2;1;5;3;2;4;4;1;3;3;2;4;5;2;1;4;4;4;3;4;3;4;4;3;3;4;2;3;3;4;2;2;4;4;5;3;2;2;5;32;37;38;44;47
1934723774;1;2;4;5;3;4;4;4;5;5;5;5;2;4;5;1;3;1;3;1;1;1;3;1;1;1;5;1;3;5;5;5;4;5;2;3;5;3;5;2;5;3;1;5;3;1;5;1;1;5;1;3;2;5;1;3;5;4;5;3;3;5;2;24;57;34;47;45
2382637061;1;2;5;5;3;3;2;4;4;5;4;4;1;3;1;3;4;2;5;3;1;2;4;1;1;1;4;1;5;3;5;2;4;4;5;5;5;2;5;5;3;4;1;4;2;2;4;1;1;5;2;4;1;5;1;5;2;2;5;5;4;3;2;18;53;47;44;44
1957094700;1;2;5;4;2;2;4;3;5;4;4;4;2;3;4;2;4;2;4;2;2;4;4;1;1;1;4;3;3;4;4;3;4;3;4;4;4;3;4;4;3;2;3;3;3;3;3;2;2;4;1;2;3;5;3;3;4;4;5;4;2;2;2;30;48;37;43;40
1913664065;2;2;1;4;4;2;3;1;3;5;4;5;3;3;1;2;2;4;5;3;2;2;1;3;2;1;5;5;3;4;5;4;1;3;2;5;5;4;3;3;4;3;5;4;2;3;4;5;5;4;2;4;5;2;3;3;3;5;4;2;4;2;1;56;36;41;47;44
2403570025;1;2;5;1;3;4;5;4;4;5;5;5;4;3;3;5;1;3;3;5;3;1;5;1;1;3;5;1;4;5;5;4;5;5;5;4;4;4;4;4;3;5;2;5;1;5;5;1;4;5;1;5;1;4;4;4;4;4;2;4;4;1;5;25;40;39;34;51
2312011552;1;2;2;4;3;2;4;2;4;5;3;2;2;5;4;4;4;3;4;4;3;2;4;1;4;1;4;2;3;5;3;4;4;3;5;4;5;2;4;3;4;2;4;5;4;4;3;2;3;4;1;1;4;4;1;3;4;2;5;3;4;4;2;33;47;41;42;37
1896027653;1;2;4;3;3;1;5;4;4;5;4;5;2;2;2;1;2;2;3;3;2;2;4;2;2;2;5;4;3;4;4;5;3;3;4;4;5;4;3;1;2;5;2;2;3;3;5;2;2;4;2;2;1;4;2;3;4;4;5;3;2;1;5;30;40;38;42;48
1306611595;2;2;5;4;1;4;2;5;3;5;4;1;1;4;1;5;2;2;3;4;1;2;5;2;1;1;2;5;3;5;5;3;5;2;5;5;3;4;3;4;4;1;5;5;1;1;3;5;1;5;1;1;4;5;1;5;2;1;5;1;3;1;3;31;45;49;43;29
3304152721;1;2;5;5;4;4;3;4;5;4;5;4;1;2;3;3;3;1;4;4;5;2;5;3;2;1;5;1;5;4;2;3;4;2;5;5;4;2;5;5;3;3;5;5;5;5;5;2;1;5;2;4;2;5;1;4;3;1;5;1;5;1;2;21;49;43;34;46
5311221505;2;2;5;4;4;2;5;2;5;2;2;3;2;3;2;2;1;2;4;1;1;2;3;1;2;3;4;2;5;5;4;3;5;5;2;4;5;3;5;3;1;2;3;5;3;3;5;1;1;4;2;4;2;5;2;4;4;4;5;2;3;2;2;28;57;35;41;44
2317223401;1;2;4;4;4;4;3;2;4;3;4;4;3;5;3;4;4;2;2;2;3;2;3;1;4;2;4;1;2;4;5;2;4;2;2;3;4;3;5;2;1;5;1;5;4;4;5;2;2;3;2;4;2;5;3;5;5;4;5;3;3;4;2;29;50;31;32;48
1594704694;2;1;4;4;2;3;2;3;2;4;3;1;4;4;2;2;2;2;4;2;2;5;4;3;2;2;3;4;4;5;4;4;3;2;2;4;3;4;2;2;4;2;4;4;4;2;2;4;1;3;3;2;3;4;2;2;2;4;4;2;3;4;4;39;42;36;44;24
1748494722;1;2;2;3;3;2;4;2;2;5;5;5;3;4;5;3;1;3;2;1;3;5;1;1;1;1;5;2;2;4;4;5;1;4;5;4;5;2;4;4;5;3;4;5;2;4;5;4;3;3;4;5;4;5;1;2;4;4;5;1;4;3;2;44;47;40;41;42
5369154985;2;2;2;4;4;5;1;1;1;5;5;2;4;4;4;4;5;2;5;4;2;4;1;1;1;1;5;5;3;1;5;5;1;4;1;4;2;5;5;5;5;3;5;5;1;1;5;5;5;5;1;4;5;3;5;2;2;1;1;1;1;1;1;51;38;42;42;37
1956216865;2;2;3;3;1;3;3;4;4;5;5;3;3;1;1;3;2;1;5;5;2;1;1;5;1;1;5;1;3;5;5;3;3;1;3;3;5;3;3;4;5;3;1;1;5;5;3;1;1;5;2;1;3;3;5;3;2;1;5;1;4;1;3;27;31;41;41;40
1682137950;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;28;24;36;44;24
1909148393;2;2;2;3;3;4;2;2;3;4;3;4;4;3;5;1;4;3;4;3;2;4;2;4;4;2;4;4;2;3;3;3;2;3;1;3;2;4;2;2;4;2;4;3;4;2;3;5;4;2;1;2;5;3;3;1;2;5;4;3;2;4;1;50;33;32;44;32
1732429702;2;2;5;4;4;3;4;5;5;3;4;4;3;4;5;3;2;1;1;3;1;1;3;1;2;1;5;1;5;5;5;3;2;2;3;5;5;4;5;4;5;5;4;4;5;1;5;2;1;4;1;4;1;5;5;5;5;4;4;3;5;2;2;29;51;26;49;51
1732429702;2;2;5;4;4;3;4;5;5;3;4;4;3;4;5;3;2;1;1;3;1;1;3;1;2;1;5;1;5;5;5;3;2;2;3;5;5;4;5;4;5;5;4;4;5;1;5;2;1;4;1;4;1;5;5;5;5;4;4;3;5;2;2;29;51;26;49;51
2697311927;1;2;4;4;3;2;4;3;4;5;4;3;2;3;2;2;4;1;5;3;1;2;3;2;2;1;5;3;3;4;4;2;3;3;2;4;4;3;4;4;2;4;2;5;1;2;5;2;2;4;2;4;3;4;1;4;4;2;4;2;3;2;5;29;45;45;43;49
2042412190;1;2;3;5;3;2;3;2;4;5;4;2;3;3;1;2;3;1;5;4;2;4;2;1;1;1;5;5;2;4;5;2;2;3;4;4;5;4;3;3;4;3;5;3;2;2;4;4;4;3;1;4;4;3;1;2;2;5;5;2;3;4;4;46;40;44;48;39
2819172460;1;2;2;3;2;3;4;4;2;5;4;4;2;1;3;4;3;2;4;4;3;4;2;4;2;2;5;2;4;4;4;4;2;3;2;4;4;4;3;5;4;2;4;4;1;1;4;4;3;5;3;4;3;3;1;2;4;3;5;3;4;3;3;38;35;45;42;41
2207709757;1;2;2;4;3;1;2;2;3;5;3;5;2;1;1;2;2;2;5;4;1;3;2;4;2;1;5;3;2;4;4;2;2;2;5;4;4;4;1;3;4;2;3;5;2;4;4;3;4;4;1;4;2;3;3;3;3;2;4;4;4;2;4;37;31;43;48;42
5264538791;2;2;1;3;3;1;1;3;3;5;3;4;2;2;3;2;5;2;4;4;1;4;2;4;3;2;3;5;2;4;5;5;1;4;1;4;4;5;2;4;4;4;2;4;2;5;4;2;2;4;4;3;4;2;1;2;3;5;3;2;4;4;4;44;33;42;45;36
3330332334;2;2;2;3;4;2;4;3;2;5;4;4;2;3;3;2;3;2;4;2;2;2;2;2;2;2;3;1;3;3;4;2;2;2;4;3;4;3;4;5;2;4;3;4;2;2;4;2;2;5;1;2;2;4;3;4;4;2;4;1;4;2;3;32;41;45;42;44
5264538791;2;2;1;3;3;1;1;3;3;5;3;4;2;2;3;2;5;2;4;4;1;4;2;4;3;2;3;5;2;4;5;5;1;4;1;4;4;5;2;4;4;4;2;4;2;5;4;2;2;4;4;3;4;2;1;2;3;5;3;2;4;4;4;44;33;42;45;36
1642509074;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;28;24;36;44;24
5022428239;2;2;5;4;2;2;2;1;1;5;5;5;5;1;1;1;1;3;3;5;3;2;1;4;2;4;4;5;1;5;4;4;1;5;2;1;2;5;1;1;5;3;5;4;1;4;2;5;5;3;4;2;5;1;3;1;2;5;4;4;2;2;1;54;26;36;36;33
1644884345;2;2;3;3;5;2;3;3;3;3;3;4;3;3;4;4;3;3;3;2;4;4;3;3;3;3;2;3;4;3;3;2;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;35;39;34;36;37
5276118424;2;2;4;2;2;3;3;3;2;5;4;2;3;1;2;3;4;3;4;4;3;4;2;3;3;3;2;4;2;4;3;3;2;2;4;3;2;4;4;2;5;2;5;4;2;2;4;4;4;4;3;4;5;2;2;3;2;5;5;3;4;3;1;46;31;43;39;33
1205760787;2;2;5;4;2;1;4;3;3;4;3;4;1;2;4;1;2;2;4;4;2;2;3;2;4;1;5;2;4;4;5;4;4;3;2;4;5;4;2;4;4;4;3;4;1;1;5;3;1;4;1;4;2;4;2;4;4;1;4;3;4;2;4;27;41;42;51;47
2585439477;2;2;4;2;3;4;3;2;3;3;2;3;4;3;2;2;3;2;3;4;1;3;4;2;3;1;4;4;5;4;3;2;3;3;2;4;5;3;2;4;3;4;4;3;4;2;3;3;2;4;3;2;3;4;3;2;4;4;3;1;3;4;4;38;38;38;44;40
2251667024;1;2;4;5;3;3;4;5;4;5;4;3;1;3;4;4;1;2;5;2;1;1;4;1;1;1;5;1;4;5;5;1;4;2;4;4;3;4;2;2;4;5;1;3;5;2;5;3;1;3;1;2;4;4;4;4;4;3;4;2;4;3;2;26;45;33;45;45
3104847557;2;2;2;3;3;2;3;2;3;4;4;2;4;2;1;4;2;4;4;4;2;4;4;2;4;4;4;4;2;4;2;2;2;2;4;3;2;3;4;3;4;3;3;4;2;4;3;3;3;3;3;2;4;3;5;3;2;4;4;3;4;3;1;43;36;40;35;32
1739136305;2;2;3;4;3;3;3;3;3;5;3;3;3;2;2;3;2;2;4;3;2;2;3;3;2;2;4;3;3;5;4;2;3;3;4;4;5;3;2;3;4;3;3;4;1;3;4;2;3;4;1;3;3;3;3;3;3;4;4;1;5;4;4;35;37;43;45;40
3157466913;2;2;4;4;2;1;5;5;5;5;3;4;1;3;1;3;1;1;4;1;1;1;4;1;1;1;4;1;3;4;5;1;5;3;4;4;4;3;3;4;4;3;3;3;1;2;4;1;1;4;1;4;1;4;1;4;5;4;4;1;3;1;5;21;47;48;48;49
2836692783;1;2;5;4;4;4;4;3;5;5;5;5;4;5;5;1;4;3;3;1;4;2;2;1;4;2;5;5;5;5;5;5;3;1;1;3;2;4;4;2;2;2;5;5;2;1;5;5;2;4;3;3;4;3;2;3;5;5;5;1;2;2;2;46;51;36;37;44
2527547654;1;2;1;4;2;4;4;4;3;3;5;3;3;4;1;1;3;2;4;1;3;4;4;2;3;1;5;2;3;4;4;3;4;4;4;4;4;3;4;1;5;2;5;5;4;1;4;3;1;4;1;3;4;5;1;3;3;4;5;5;3;3;2;37;51;38;45;39
2788731283;1;2;5;5;5;3;3;5;5;5;2;2;2;5;3;4;1;2;3;4;2;1;5;4;2;5;1;4;2;3;3;2;4;5;4;2;3;3;5;4;2;1;3;4;4;2;5;2;1;4;5;2;5;3;2;4;5;4;2;4;1;2;2;30;45;37;29;36
1612988123;2;2;2;3;2;3;3;2;3;3;2;3;4;3;4;3;2;4;3;3;3;2;2;2;2;2;3;4;2;3;3;4;2;2;3;3;3;4;3;3;3;3;4;3;2;4;3;4;3;3;4;3;3;3;2;3;3;5;3;2;3;2;1;48;35;38;36;36
2407042901;1;2;2;4;3;5;2;1;3;3;3;2;4;5;3;2;2;3;1;5;3;3;2;2;1;1;4;3;5;2;3;2;2;5;4;3;4;4;5;3;3;3;4;1;5;3;2;4;3;2;5;2;5;2;4;3;1;1;2;4;2;5;1;45;40;29;34;30
5141203430;1;2;2;2;3;5;4;2;1;4;2;4;5;3;1;2;2;3;2;1;4;5;4;5;3;2;4;3;2;1;1;3;2;4;5;3;2;2;4;3;5;2;2;3;1;3;4;4;5;5;2;4;4;1;2;1;4;4;4;2;4;1;3;41;31;48;40;39
3977106751;1;2;2;3;1;4;5;5;3;3;2;1;4;3;3;4;2;3;5;2;5;3;1;1;3;5;2;4;1;4;1;1;2;4;2;5;3;3;1;2;4;5;5;3;2;1;4;4;3;2;5;1;1;2;4;3;5;5;3;3;2;1;1;43;35;36;31;41
1763539047;2;2;4;4;3;3;4;2;4;5;5;5;1;2;4;1;1;1;5;1;2;2;2;3;4;2;5;2;4;5;4;2;3;3;2;4;4;4;4;4;5;4;3;5;2;3;4;4;3;4;2;2;4;4;1;3;4;4;4;1;4;2;2;36;45;44;44;45
2208451290;1;5;4;3;4;2;5;4;5;5;3;4;1;1;3;1;1;3;4;3;2;1;3;4;2;1;5;1;4;4;4;1;4;3;2;5;5;3;3;4;5;4;4;3;2;3;4;3;2;4;2;3;1;5;2;4;5;4;5;4;3;1;5;29;41;38;47;51
2184733627;2;2;4;4;3;3;3;3;4;5;5;4;4;5;5;2;4;2;4;4;1;2;3;3;4;4;5;2;4;5;5;4;4;4;2;5;5;4;3;2;4;3;2;5;4;2;5;4;2;4;2;4;3;4;3;4;4;3;5;3;3;2;2;34;47;34;42;47
1646119462;2;2;1;4;1;4;1;2;4;2;4;1;1;5;3;1;4;1;5;3;1;4;5;5;5;1;5;4;2;5;5;2;5;1;1;4;5;4;2;2;5;3;5;5;1;2;4;5;1;5;1;2;3;4;5;3;4;5;5;1;5;1;4;39;41;40;50;40
1909874523;2;2;4;5;4;3;4;2;4;5;4;5;3;4;2;3;4;2;3;3;1;3;4;2;2;1;4;4;4;4;3;4;4;3;3;4;4;2;2;3;4;4;4;4;2;2;5;5;4;4;3;4;2;3;3;2;3;4;4;1;3;2;5;36;42;40;43;46
1745518840;2;2;2;5;4;2;4;4;4;5;2;4;2;3;2;2;3;2;4;4;2;2;2;2;2;2;5;2;5;5;4;3;3;2;2;4;5;2;4;2;4;4;2;4;2;4;5;2;2;4;2;5;2;5;2;3;4;3;5;4;4;4;5;30;47;36;45;48
1665443850;2;4;5;3;3;3;5;5;5;3;3;4;1;4;2;1;1;2;2;3;1;5;3;1;3;1;1;1;4;5;5;3;4;1;1;3;5;1;5;3;3;3;1;5;1;3;5;1;1;5;1;5;1;5;3;5;5;2;3;3;3;3;2;17;48;36;44;41
2708348393;2;2;1;3;5;1;3;1;2;5;2;3;4;2;1;1;3;2;5;5;3;4;2;4;2;1;4;1;4;5;5;5;2;2;2;4;2;4;4;4;4;4;2;2;2;2;5;1;2;4;2;2;5;3;4;3;3;4;4;4;4;4;4;41;33;37;50;34
1909122593;2;2;3;4;2;3;4;1;4;5;4;3;4;4;4;4;3;4;5;4;4;4;2;2;2;3;4;5;4;4;5;4;2;3;4;3;2;4;4;5;4;2;5;4;1;2;4;5;3;4;2;5;5;3;2;3;4;4;3;3;4;5;1;52;42;45;39;36
1195689484;1;2;2;4;4;3;4;3;2;4;4;4;2;1;1;2;4;1;5;3;2;1;4;4;2;1;5;1;2;4;3;1;3;2;1;4;4;4;3;3;5;4;4;3;3;2;4;2;3;3;1;2;1;3;2;2;4;4;4;2;4;1;5;31;32;38;47;50
2462347371;2;2;3;3;4;4;4;2;4;5;2;2;2;4;2;2;4;4;5;2;1;2;1;2;1;2;5;2;2;5;5;1;1;3;4;4;5;2;4;5;5;4;5;5;2;2;4;4;4;4;2;4;2;4;2;3;4;4;3;5;4;2;5;42;42;40;48;49
1582463744;2;2;2;2;2;2;5;2;4;3;4;4;4;3;5;4;2;4;3;4;5;3;2;2;3;4;4;3;2;4;2;3;2;3;4;2;4;2;3;4;1;3;4;3;2;4;3;4;4;4;5;5;3;2;2;4;4;4;4;3;4;4;1;44;34;39;25;42
1095108311;1;2;5;4;2;2;5;4;3;5;2;5;1;2;1;2;1;2;5;4;1;1;5;4;2;1;5;1;4;5;5;1;5;4;4;4;4;2;4;2;4;5;2;5;2;1;5;1;1;2;2;4;1;5;2;4;5;2;5;2;4;2;5;17;45;42;50;53
1634398037;1;2;3;4;3;5;3;2;3;5;3;4;3;3;3;2;3;3;4;3;1;3;2;4;5;2;3;4;2;5;4;4;4;4;2;4;4;4;3;1;3;2;4;3;3;4;4;4;3;3;2;3;4;3;3;2;2;4;4;3;3;3;1;43;37;36;41;36
1707298027;2;2;1;1;1;5;2;2;3;5;1;3;1;3;1;5;1;5;3;4;5;4;2;4;2;1;5;5;4;4;4;4;2;3;1;2;1;5;4;3;3;2;4;3;4;5;5;5;5;2;5;2;5;2;2;2;2;5;5;1;2;3;1;52;33;39;30;30
1184828342;2;2;4;4;4;2;5;4;3;5;5;2;3;3;2;2;4;2;5;5;2;4;4;2;2;1;5;1;5;5;5;2;4;5;5;5;5;1;3;5;5;5;3;4;1;4;5;3;2;5;2;3;2;5;1;4;4;3;4;2;4;2;3;26;45;48;45;48
2841710671;2;2;5;5;4;1;3;5;5;5;4;3;1;3;4;2;3;1;2;5;4;3;5;4;5;2;5;1;5;4;3;5;5;2;2;4;5;3;4;5;4;3;2;2;1;3;3;2;1;5;4;3;2;5;1;4;4;1;5;1;3;2;3;17;44;45;38;40
1927720373;1;2;1;4;2;5;4;1;3;4;4;3;3;5;1;4;4;2;5;3;2;2;1;2;1;2;3;4;2;5;3;3;1;3;5;5;4;2;3;2;2;3;5;4;1;3;4;5;5;4;3;3;4;2;1;2;2;5;5;2;4;4;1;50;39;45;37;39
